2018-01-22 16:01:38,188 [Worker-146] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:01:39,217 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:01:39,218 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-22 16:01:39,239 [Worker-148] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:01:39,240 [Worker-148] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:02:19,302 [Worker-148] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 16:02:19,303 [Worker-148] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-01-22 16:02:30,189 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:02:30,190 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:02:30,219 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:02:30,220 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:02:35,875 [Worker-144] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 16:02:35,875 [Worker-144] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2018-01-22 16:21:09,370 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:21:09,386 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:21:09,389 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:21:09,390 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:21:18,152 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:21:18,162 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:21:18,164 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:21:18,164 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:24:13,657 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:24:13,659 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:24:13,660 [Worker-154] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:24:13,661 [Worker-154] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:24:18,920 [Worker-155] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-01-22 16:24:24,421 [Worker-155] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AutomationFW:Automation:1.0-SNAPSHOT @ E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\pom.xml.
2018-01-22 16:24:29,683 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 16:24:30,328 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 16:24:31,447 [DefaultMetadataResolver-4-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:24:33,152 [DefaultMetadataResolver-4-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:24:34,023 [DefaultMetadataResolver-4-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:24:34,639 [DefaultMetadataResolver-4-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:24:35,567 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:36,157 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:36,606 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:37,241 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:37,682 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:38,216 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:38,610 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:39,331 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:39,704 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:40,133 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:40,641 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:41,074 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:41,580 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:42,146 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:43,529 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:44,466 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:45,679 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:46,015 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:46,428 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:47,298 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:47,689 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:24:47,988 [Worker-155] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:25:02,699 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:10,020 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:10,163 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:22,736 [DefaultMetadataResolver-5-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 16:25:23,215 [DefaultMetadataResolver-5-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 16:25:24,342 [DefaultMetadataResolver-5-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 16:25:24,781 [DefaultMetadataResolver-5-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 16:25:27,291 [DefaultMetadataResolver-6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 16:25:27,727 [DefaultMetadataResolver-6-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 16:25:28,050 [DefaultMetadataResolver-6-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 16:25:28,077 [DefaultMetadataResolver-6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 16:25:30,356 [DefaultMetadataResolver-7-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/appium/java-client/maven-metadata.xml
2018-01-22 16:25:31,043 [DefaultMetadataResolver-7-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 16:25:31,368 [DefaultMetadataResolver-7-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 16:25:36,382 [Worker-155] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/main/java
2018-01-22 16:25:36,383 [Worker-155] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Automation/src/main/resources
2018-01-22 16:25:36,383 [Worker-155] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/test/java
2018-01-22 16:25:37,115 [Worker-155] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 78 sec
2018-01-22 16:25:41,585 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:42,734 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:42,747 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:25:43,907 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:25:43,908 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:25:43,959 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:25:43,960 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:26:25,683 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:26:25,686 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:26:25,688 [Worker-158] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:26:25,688 [Worker-158] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:40:25,432 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:40:25,435 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:40:25,436 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:40:25,437 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:40:26,516 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:40:26,518 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-22 16:40:26,519 [Worker-153] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:40:26,519 [Worker-153] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:45:28,793 [Worker-155] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 16:45:28,794 [Worker-155] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2018-01-22 16:45:37,895 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:45:37,898 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 16:45:37,915 [Worker-147] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 16:45:37,916 [Worker-147] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 16:45:44,216 [Worker-161] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 16:45:44,217 [Worker-161] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2018-01-22 16:50:13,312 [Worker-143] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-01-22 16:50:16,452 [Worker-143] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AutomationFW:Automation:1.0-SNAPSHOT @ E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\pom.xml.
2018-01-22 16:50:19,266 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 16:50:19,496 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 16:50:20,123 [DefaultMetadataResolver-8-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:50:20,614 [DefaultMetadataResolver-8-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:50:21,861 [DefaultMetadataResolver-8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:50:22,461 [DefaultMetadataResolver-8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 16:50:23,359 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:23,823 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:24,204 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:24,585 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:24,917 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:25,285 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:25,654 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:26,027 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:26,319 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:26,782 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:27,238 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:27,610 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:27,942 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:28,311 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:28,696 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:29,098 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:29,404 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:29,730 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:30,097 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:30,482 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:30,929 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:31,232 [Worker-143] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 16:50:43,219 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:50:49,313 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:50:49,463 [Worker-143] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 16:50:51,626 [DefaultMetadataResolver-9-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
